today,base,enumerateur,uuid,question.name,ancienne.valeur,nouvelle.valeur,parent.other.question,parent.other.answer,probleme,checkid,action
7/14/2020,bobo,bobo_603,09289610-4d23-488c-9fb7-9a8beca8f3de,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/14/2020,bobo,bobo_608,06cb598a-76b9-403f-be69-309da9f1864f,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/14/2020,dedougou,dedougou_508,c3288138-13fe-42be-a853-1f729ecb053b,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/14/2020,dedougou,dedougou_506,d18fabb5-f7d0-4557-a858-42b81656acd7,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/15/2020,bobo,bobo_601,bcb7dc5e-243c-452d-93e2-2f3d0a865fb9,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/15/2020,ouahigouya,ouahigouya_304,73c1c9d5-2d6c-42aa-90ec-3bf05603b3ed,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/15/2020,ouahigouya,ouahigouya_308,d2dd7463-d91a-4ca0-b239-bbe9eb6e4dc6,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/15/2020,ouahigouya,ouahigouya_308,2f3d0f0d-4813-4f5a-84a7-38934a15358e,nb_autre,7,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/16/2020,kaya,kaya_201,04ea098a-5394-4ae3-8eff-edd9b3839389,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/16/2020,ouahigouya,ouahigouya_308,9933960f-c355-4121-aba5-6c2a5c120995,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/16/2020,ouahigouya,ouahigouya_308,904348d8-3c5d-4ebc-bc98-fc8404111fc1,nb_autre,7,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/16/2020,bobo,bobo_601,35b361cb-be65-4c69-888f-8548dcfe1448,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,tenkodogo,tenkodogo_804,3809bdc0-0ad8-40bb-a5be-956db8562443,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,tenkodogo,tenkodogo_804,41a64d63-803b-47e6-a64f-befa6b1b1348,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,koudougou,koudougou_701,28dd4506-8d8e-445e-9fd4-ea03dc3e0b33,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,ouahigouya,ouahigouya_308,63926397-68e1-48c2-ab52-a8404fa89ffe,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,bobo,bobo_601,e0ebf7b1-1ec1-4b2e-8e75-d29e5c83519e,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,bobo,bobo_603,d3e5d835-5d8f-4e05-815f-9728351cae3a,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/17/2020,kaya,kaya_202,2382ad62-ea5c-4248-a114-cf6128d1fb68,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,dori,dori_107,fb8cce79-8652-49c4-b229-3346f867a8b8,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,dedougou,dedougou_502,b1fc3220-7385-4375-81b0-2c846e5d54ae,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,dedougou,dedougou_502,30ba39bd-201d-4405-ae57-84898201d240,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,dedougou,dedougou_501,a5b2d445-ef9c-4822-b1ed-2cce0da8cb5b,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,dedougou,dedougou_501,d7f382df-bee8-4403-847d-1547ffb44ac8,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,dedougou,dedougou_504,8f9babb5-1097-405c-b67c-12c6a0de306a,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,tenkodogo,tenkodogo_804,67e114cc-2104-4490-98c6-5d033498b44a,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,ouahigouya,ouahigouya_308,9d7505c7-0ff0-400d-8987-8c730834f1f8,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/19/2020,tenkodogo,tenkodogo_804,d9a98127-57a6-4513-b759-7a8b0be6f84f,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/19/2020,ouahigouya,ouahigouya_302,8eb9ae42-5fcc-494b-8cb9-2da0b3177849,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/19/2020,dedougou,dedougou_501,999dc754-0c0e-4742-9f2b-a92a672bc1fc,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/19/2020,ouahigouya,ouahigouya_308,e81befe4-b853-441b-b6d9-452d5f5197d9,nb_autre,8,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/19/2020,ouahigouya,ouahigouya_308,4eb95799-7d6c-446a-b066-83f474501d30,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/20/2020,dori,dori_107,b3f06954-6a77-479f-a9cd-e19abe6477dd,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/21/2020,bobo,bobo_604,1be5600e-adb5-44ca-9e9b-6047b7dd140f,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/21/2020,ouahigouya,ouahigouya_308,a80b5e39-059a-433c-903b-17d45efd55b7,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/22/2020,tenkodogo,tenkodogo_804,3f85c84b-1ff1-48c0-8ca6-94dfe6bf38ce,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/22/2020,tenkodogo,tenkodogo_804,b01f0f6f-c4dc-41a6-b9bc-050470fc265c,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/22/2020,bobo,bobo_603,06db1333-f59d-47f2-9879-d88fc8b04f66,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,tenkodogo,tenkodogo_804,0b54f11d-fd19-44d1-8f73-49f848a8438f,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,dedougou,dedougou_501,92a85c69-8cdd-4d59-997f-c6af17b798a0,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,dedougou,dedougou_501,318a6857-2203-4d8a-bf8b-d3ad86503e91,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,bobo,bobo_603,b2045f73-1fe5-4838-83a6-ddd4e76dbac9,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,bobo,bobo_603,8ef28781-a858-40e8-b106-ad1705bc0cc4,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,bobo,bobo_608,7f24aff2-2a3e-4743-bf6c-0e6e99d9304f,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/24/2020,bobo,bobo_608,210a81e9-1df2-4f19-bf64-d4ac587d444f,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/25/2020,dedougou,dedougou_501,3e557c2b-ca93-42be-b2ae-5bf33f05d16e,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/25/2020,tenkodogo,tenkodogo_805,0929278d-cb4b-4442-8aa7-d547d507311e,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/25/2020,dori,dori_109,7e1d7a33-f6bb-4897-aed4-c827fd8870c3,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/25/2020,koudougou,koudougou_704,5c227503-3706-4212-bd72-ea355dc41a9f,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/26/2020,bobo,bobo_602,7aa95e58-4f50-4c79-a692-3dc99a046b34,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/27/2020,dori,dori_110,33bc4a7d-59ec-4901-a4ce-0bffd85b499b,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/28/2020,dedougou,dedougou_509,42cbd5df-dceb-4683-95d9-15c56431c670,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/29/2020,dedougou,dedougou_509,5430ed6e-18ea-4b64-a479-57320faf5f18,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/29/2020,tenkodogo,tenkodogo_804,45f18846-3ed0-4b13-8856-0d7096d3e3cf,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/29/2020,koudougou,koudougou_706,ab66e98b-f909-40ca-b8c5-020169b15d83,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/29/2020,kaya,kaya_210,ed73239a-99d6-43a8-8fba-aaa88e6a243d,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/30/2020,tenkodogo,tenkodogo_804,2c0c3d85-0bb2-4614-ae29-4989c5cca79f,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/30/2020,tenkodogo,tenkodogo_804,b56c1101-128d-4537-9db0-bc3a13f5a5ad,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/30/2020,bobo,bobo_603,05adc02b-c2dd-4964-886b-7869697e1468,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/3/2020,tenkodogo,tenkodogo_804,db5a2d38-8b15-4e4d-a009-8164823494f0,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/6/2020,tenkodogo,tenkodogo_801,69647232-2be8-467c-a86a-c39c24713318,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/6/2020,ouahigouya,ouahigouya_302,bc7dc903-2bd4-4cea-a12c-4fd6d15d3510,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/6/2020,bobo,bobo_603,358abad9-6db5-4e45-8932-2397c72f9a53,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/8/2020,tenkodogo,tenkodogo_804,9515677f-8a25-4b7b-b830-ecb3d42eb904,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/8/2020,dedougou,dedougou_502,9d782ebc-83ed-4476-be34-9386ab821a03,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/8/2020,ouahigouya,ouahigouya_303,41b59c08-ebc0-4849-a7b7-f35ad0a3f6e2,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/9/2020,dedougou,dedougou_510,6afe9a6f-ca5e-4a44-b363-a73c15b1bca6,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/11/2020,tenkodogo,tenkodogo_805,a7a6ae23-1087-48f1-95d8-996ed31450f8,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/12/2020,bobo,bobo_603,750dc814-f67f-4c9a-820f-e2e70e62f7ee,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/13/2020,dori,dori_103,d03a3f7d-9bb8-4f38-a8a1-8b0a67ada0ef,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/15/2020,bobo,bobo_601,446eab1e-9aaf-44e9-9cd7-cff491873345,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/15/2020,bobo,bobo_607,95f42907-c1fe-4e9e-ba1e-66ca7bc71280,nb_autre,5,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/15/2020,dedougou,dedougou_502,25f13b2d-46d9-4186-927e-9d2f9cd99115,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/16/2020,dedougou,dedougou_502,86d2ed6b-1a28-447e-b0d3-9263f81d54f7,nb_autre,4,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
8/16/2020,dedougou,dedougou_510,7320c868-2d31-4f26-84bb-0b74a8732c8d,nb_autre,6,NULL,NULL,NULL,Nombre important de reponses autre par enqueteur,id04,check
7/18/2020,NA,NA,27eac85e-c2d0-4c66-bcd6-cc841e587ceb,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
7/18/2020,NA,NA,946c2db0-0279-4335-b1bd-2394d45587c4,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
7/21/2020,NA,NA,85b4d0e5-28c2-45b6-9549-288d3a64e284,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
7/23/2020,NA,NA,97cc4b8f-c1b6-48cf-95d8-f5b1dc1faf41,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
7/24/2020,NA,NA,d58c3432-bd33-4472-ac0a-76f5772d821a,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
8/5/2020,NA,NA,48a405fa-2f6e-4ccf-b807-d23cb166c5ac,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
8/7/2020,NA,NA,dc651ad2-1f1c-4ef6-89c3-bf8ae6826678,consensus_note,non,NULL,NULL,NULL,pas de consentement pour enquete,id05,remove
7/23/2020,ouahigouya,ouahigouya_306,8e623697-afdc-42a3-865a-0bb6995c7ca7,total_deces,3,NULL,NULL,NULL,Nombre de personnes decedees au cours du dernier mois eleve ,id07,check
7/25/2020,ouahigouya,ouahigouya_306,103800b7-0e0a-4ecc-82d1-5accf249ce1d,total_deces,3,NULL,NULL,NULL,Nombre de personnes decedees au cours du dernier mois eleve ,id07,check
7/27/2020,tenkodogo,tenkodogo_807,be360595-d0eb-4f07-b391-afd66705f373,total_deces,6,NULL,NULL,NULL,Nombre de personnes decedees au cours du dernier mois eleve ,id07,check
7/30/2020,ouahigouya,ouahigouya_306,079b9652-a4a8-4279-8504-b314a710d507,total_deces,3,NULL,NULL,NULL,Nombre de personnes decedees au cours du dernier mois eleve ,id07,check
8/1/2020,ouahigouya,ouahigouya_306,bec93035-c2b8-4269-b7bd-9784ec9b598e,total_deces,3,NULL,NULL,NULL,Nombre de personnes decedees au cours du dernier mois eleve ,id07,check
8/4/2020,tenkodogo,tenkodogo_807,971e4338-9c52-4528-affe-7788ae07337b,total_deces,3,NULL,NULL,NULL,Nombre de personnes decedees au cours du dernier mois eleve ,id07,check
7/13/2020,tenkodogo,tenkodogo_804,127ce1fa-e05c-4b3e-9eca-8df58a4c61de,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,tenkodogo,tenkodogo_806,994088cf-ac1e-4174-9ecb-ff2201d98655,jr_consom_cereale,2,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,kaya,kaya_202,16eb93fe-698f-4f08-93e3-b14a921316a8,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,tenkodogo,tenkodogo_808,a4aeb966-ada0-4d61-b6f2-0eb9b797b69e,jr_consom_cereale,0,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,tenkodogo,tenkodogo_801,c53e3eb7-c337-48c8-9e99-0bd0c6fd321a,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,tenkodogo,tenkodogo_801,6c61f04f-2c90-4e5f-9da4-32bf8427750f,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,koudougou,koudougou_705,046e5320-1486-4da0-9b12-814c00602731,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,koudougou,koudougou_703,134103d8-84bf-401c-b802-0d5c86b3d6a1,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,kaya,kaya_208,104cebb9-afa0-4f15-b47e-716843522f89,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,kaya,kaya_206,43d7a57f-f256-4cd1-9bef-085898d1f1b3,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,kaya,kaya_205,b82ce349-ca8e-4737-8dc4-df2f90c933bf,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,ouahigouya,ouahigouya_307,2c9a6f97-d0f9-4314-a9a2-a727586fe1e0,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,ouahigouya,ouahigouya_310,fdcdaaa3-3ecd-4394-9239-53da88dc6e82,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,ouahigouya,ouahigouya_305,86ff5ec1-048d-4793-8199-1bca92861937,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,ouahigouya,ouahigouya_308,c1364649-9523-4a93-812c-3871b4884b1f,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,ouahigouya,ouahigouya_308,f7a9bbda-607d-4366-8093-259478bb49f5,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,dedougou,dedougou_502,9e8dd59a-b0cd-49a4-beb2-bf41ad35e04d,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,bobo,bobo_602,2ec0934b-32cc-4859-957f-0d341dd8e154,jr_consom_cereale,2,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,dedougou,dedougou_503,15288d3a-1ede-4768-9cea-13887a518d6a,jr_consom_cereale,0,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,bobo,bobo_604,21841288-6928-4e08-b9fb-57b97f57519c,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,bobo,bobo_604,46f25eb5-bf09-4069-8393-198c1caabbdd,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,bobo,bobo_604,096dc66b-406b-489b-90dd-bea1885d6edf,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/13/2020,bobo,bobo_608,16da6f20-fefc-46aa-961d-492f5e8bc1c9,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,tenkodogo,tenkodogo_801,46ec8f11-c24d-4ab1-9efd-96f4b2cbeb73,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,tenkodogo,tenkodogo_803,31ef880f-3bb0-430e-9798-fb999c787beb,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,tenkodogo,tenkodogo_801,ff0cf008-d629-420c-8554-8a62f1a22e0d,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,tenkodogo,tenkodogo_801,9b5a75fc-dc7a-4f2f-aec7-1c37b489aaca,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,tenkodogo,tenkodogo_806,0a4caf27-1f63-4f7a-9e7e-c31240976d01,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,dori,dori_101,728bd539-7d33-442f-bfb6-27526e5543fc,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,fada,fada_411,032f44c4-c15c-41b4-ae4b-e0bffbe1a13f,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,fada,fada_411,1fab05d6-73f2-437e-b989-4ac2d943fa92,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,kaya,kaya_205,7b8ef898-e628-4102-9675-a86d20b12e27,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,ouahigouya,ouahigouya_308,22e76dad-126b-48ca-8b9f-85619e6b8118,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,ouahigouya,ouahigouya_305,b3c14950-03ca-408f-98ad-fc6eb57848e2,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,ouahigouya,ouahigouya_305,655402d1-9abd-48b6-8443-d78338d35fc0,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,dedougou,dedougou_507,232c2710-9f71-4704-b84d-f1d3dd712c83,jr_consom_cereale,2,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,dedougou,dedougou_508,e217ed19-83ee-4372-b4a4-44e15aae8a42,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,dedougou,dedougou_506,67c8488b-894d-4a69-845b-3d6ae193c9e9,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,fada,fada_406,0f1bb459-727a-45b5-ad40-ddee4229e451,jr_consom_cereale,0,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,fada,fada_406,6d1bcf7e-568f-4d39-9e5e-32e7ad356b48,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/14/2020,fada,fada_402,b10248f9-b100-4a8e-b161-0f3d1ac88aa3,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,koudougou,koudougou_706,47bf103a-9ec8-47e2-9a41-c16208485d7e,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,koudougou,koudougou_705,765a3bb8-0b82-460a-ad00-7a3c700212e8,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,fada,fada_411,c1fb0b7e-3ce0-4619-a499-74e15e22cc39,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,fada,fada_411,a2c0ace1-ab05-46ef-9581-57c37a44b813,jr_consom_cereale,1,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,ouahigouya,ouahigouya_309,feb2a7da-50f2-4e4c-9886-094e17589b28,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,tenkodogo,tenkodogo_805,86564453-8081-4ea6-967c-d9dbce4bb80c,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,tenkodogo,tenkodogo_806,8b3e8fb5-b030-4c11-bfb1-dee0d2a2cb38,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,tenkodogo,tenkodogo_806,31276fdf-0401-4194-b74e-5912634daecd,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,tenkodogo,tenkodogo_803,26cf07dc-a334-40d4-920e-9aaa8f8cc9a2,jr_consom_cereale,2,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,ouahigouya,ouahigouya_308,2f3d0f0d-4813-4f5a-84a7-38934a15358e,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/15/2020,ouahigouya,ouahigouya_301,d9ded645-8dfe-41e1-9edf-741516d682f8,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,tenkodogo,tenkodogo_801,e67107fd-0c62-4761-b55c-ac4499bd3fdd,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,tenkodogo,tenkodogo_808,73c8bb6f-f8d5-4b85-b190-c1a10d301b77,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,tenkodogo,tenkodogo_801,56f548b1-c78e-40fa-9808-7ec12fb1f4cd,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,tenkodogo,tenkodogo_802,b4bb3803-f150-4b2d-88bb-d66ca3ffc61a,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,kaya,kaya_205,5e96892b-4c6a-45d9-bb79-45fb7ac4d81b,jr_consom_cereale,3,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,kaya,kaya_205,a23a81df-b1ca-433d-94bb-9da6fd1555f2,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
7/16/2020,tenkodogo,tenkodogo_806,dc856a23-1d2c-4a29-8201-a78fc2b658f9,jr_consom_cereale,4,NULL,NULL,NULL,Le menage consomme des cereales moins de 5 jours par semaine.,id08,check
